first_name,second_name,element_type,year,total_points,gw,prev_total_points,prev_goals_scored,prev_assists,prev_minutes,prev_goals_conceded,prev_creativity,prev_influence,prev_threat,prev_bonus,prev_ict_index,prev_clean_sheets,prev_cards_per_90,prev_points_per_90,prev_season_played,matches,current_total_points,current_goals_scored,current_assists,current_minutes,current_goals_conceded,current_creativity,current_influence,current_threat,current_bonus,current_ict_index,current_clean_sheets,current_cards_per_90,current_points_per_90
Granit,Xhaka,MID,2022-23,153,13,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,55,3,3,987,11,247.5,268.6,190.0,7,70.6,4,0.18,5.02
Granit,Xhaka,MID,2022-23,153,14,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,58,3,3,1061,11,273.7,271.4,206.0,7,75.1,5,0.17,4.92
Granit,Xhaka,MID,2022-23,153,15,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,61,3,3,1151,11,278.3,291.8,228.0,7,79.8,6,0.16,4.77
Granit,Xhaka,MID,2022-23,153,16,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,62,3,3,1166,11,278.5,291.8,228.0,7,79.8,6,0.15,4.79
Granit,Xhaka,MID,2022-23,153,17,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,67,3,4,1256,12,310.4,323.6,251.0,7,88.5,6,0.14,4.8
Granit,Xhaka,MID,2022-23,153,18,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,69,3,4,1346,14,322.9,338.4,251.0,7,91.2,6,0.13,4.61
Granit,Xhaka,MID,2022-23,153,19,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,71,3,4,1436,14,361.2,346.6,286.0,7,99.4,7,0.19,4.45
Granit,Xhaka,MID,2022-23,153,20,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,74,3,4,1526,14,380.3,370.0,289.0,7,104.0,8,0.18,4.36
Granit,Xhaka,MID,2022-23,153,21,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,79,3,5,1616,16,430.4,405.2,299.0,7,113.5,8,0.17,4.4
Granit,Xhaka,MID,2022-23,153,22,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,81,3,5,1706,17,457.5,409.8,312.0,7,118.0,8,0.16,4.27
Granit,Xhaka,MID,2022-23,153,23,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,2,85,3,5,1868,21,496.9,430.2,328.0,7,125.6,8,0.14,4.1
Granit,Xhaka,MID,2022-23,153,24,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,87,3,5,1946,23,500.7,434.4,336.0,7,127.2,8,0.14,4.02
Granit,Xhaka,MID,2022-23,153,25,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,2,93,3,5,2107,23,524.3,448.6,340.0,7,131.4,10,0.13,3.97
Granit,Xhaka,MID,2022-23,153,26,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,94,3,5,2113,23,524.6,449.2,342.0,7,131.7,10,0.13,4.0
Granit,Xhaka,MID,2022-23,153,27,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,97,3,5,2203,23,540.3,461.2,365.0,7,136.8,11,0.12,3.96
Granit,Xhaka,MID,2022-23,153,28,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,106,4,5,2293,24,557.0,504.6,398.0,9,146.1,11,0.12,4.16
Granit,Xhaka,MID,2022-23,153,29,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,115,5,5,2378,25,577.1,546.8,417.0,11,154.2,11,0.11,4.35
Granit,Xhaka,MID,2022-23,153,30,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,116,5,5,2468,27,579.3,553.4,424.0,11,155.8,11,0.15,4.23
Granit,Xhaka,MID,2022-23,153,31,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,118,5,5,2558,29,597.7,564.4,426.0,11,158.9,11,0.14,4.15
Granit,Xhaka,MID,2022-23,153,32,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,118,5,5,2558,29,597.7,564.4,426.0,11,158.9,11,0.14,4.15
Granit,Xhaka,MID,2022-23,153,33,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,119,5,5,2617,32,608.4,571.6,435.0,11,161.6,11,0.14,4.09
Granit,Xhaka,MID,2022-23,153,34,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,132,5,8,2707,33,635.7,621.4,492.0,13,175.0,11,0.13,4.39
Granit,Xhaka,MID,2022-23,153,35,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,135,5,8,2797,33,649.8,640.0,494.0,13,178.5,12,0.13,4.34
Granit,Xhaka,MID,2022-23,153,36,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,136,5,8,2856,34,671.7,643.6,498.0,13,181.5,12,0.13,4.29
Granit,Xhaka,MID,2022-23,153,37,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,138,5,8,2918,35,673.3,647.0,498.0,13,182.0,12,0.12,4.26
Granit,Xhaka,MID,2022-23,153,38,60.0,1.0,2.0,2327.0,38.0,489.6,382.2,253.0,3.0,112.6,6.0,0.43,2.32,True,1,153,7,8,2992,35,673.3,647.0,498.0,15,182.0,13,0.12,4.6
Mohamed,Elneny,MID,2022-23,6,1,,,,,,,,,,,,,,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,2,,,,,,,,,,,,,,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,3,,,,,,,,,,,,,,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,4,,,,,,,,,,,,,,False,1,2,0,0,90,1,3.8,4.2,0.0,0,0.8,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,5,,,,,,,,,,,,,,False,1,2,0,0,90,1,3.8,4.2,0.0,0,0.8,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,6,,,,,,,,,,,,,,False,1,2,0,0,90,1,3.8,4.2,0.0,0,0.8,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,8,,,,,,,,,,,,,,False,1,2,0,0,90,1,3.8,4.2,0.0,0,0.8,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,9,,,,,,,,,,,,,,False,1,2,0,0,90,1,3.8,4.2,0.0,0,0.8,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,10,,,,,,,,,,,,,,False,1,2,0,0,90,1,3.8,4.2,0.0,0,0.8,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,11,,,,,,,,,,,,,,False,1,2,0,0,90,1,3.8,4.2,0.0,0,0.8,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,13,,,,,,,,,,,,,,False,1,2,0,0,90,1,3.8,4.2,0.0,0,0.8,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,14,,,,,,,,,,,,,,False,1,2,0,0,90,1,3.8,4.2,0.0,0,0.8,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,15,,,,,,,,,,,,,,False,1,3,0,0,93,1,5.3,4.2,0.0,0,1.0,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,16,,,,,,,,,,,,,,False,1,4,0,0,94,1,5.3,4.2,0.0,0,1.0,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,17,,,,,,,,,,,,,,False,1,5,0,0,95,1,5.3,4.2,0.0,0,1.0,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,18,,,,,,,,,,,,,,False,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,19,,,,,,,,,,,,,,False,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,20,,,,,,,,,,,,,,False,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,21,,,,,,,,,,,,,,False,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,22,,,,,,,,,,,,,,False,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,23,,,,,,,,,,,,,,False,2,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,24,,,,,,,,,,,,,,False,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,25,,,,,,,,,,,,,,False,2,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,26,,,,,,,,,,,,,,False,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,27,,,,,,,,,,,,,,False,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,28,,,,,,,,,,,,,,False,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,29,,,,,,,,,,,,,,False,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,30,,,,,,,,,,,,,,False,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,31,,,,,,,,,,,,,,False,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,32,,,,,,,,,,,,,,False,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,33,,,,,,,,,,,,,,False,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,34,,,,,,,,,,,,,,False,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,35,,,,,,,,,,,,,,False,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,36,,,,,,,,,,,,,,False,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,37,,,,,,,,,,,,,,False,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Mohamed,Elneny,MID,2022-23,6,38,,,,,,,,,,,,,,False,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,1,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,2,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,3,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,4,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,5,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,2,0,0,3,0,0.0,2.2,0.0,0,0.2,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,6,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,2,0,0,3,0,0.0,2.2,0.0,0,0.2,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,8,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,2,0,0,3,0,0.0,2.2,0.0,0,0.2,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,9,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,2,0,0,3,0,0.0,2.2,0.0,0,0.2,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,10,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,2,0,0,3,0,0.0,2.2,0.0,0,0.2,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,11,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,3,0,0,11,0,0.1,2.4,0.0,0,0.2,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,13,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,3,0,0,11,0,0.1,2.4,0.0,0,0.2,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,14,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,3,0,0,11,0,0.1,2.4,0.0,0,0.2,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,15,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,4,0,0,12,0,0.1,2.4,0.0,0,0.2,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,16,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,4,0,0,12,0,0.1,2.4,0.0,0,0.2,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,17,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,4,0,0,12,0,0.1,2.4,0.0,0,0.2,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,18,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,5,0,0,15,0,0.1,3.4,0.0,0,0.3,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,19,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,5,0,0,15,0,0.1,3.4,0.0,0,0.3,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,20,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,5,0,0,15,0,0.1,3.4,0.0,0,0.3,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,21,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,6,0,0,16,0,0.1,3.4,0.0,0,0.3,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,22,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,6,0,0,16,0,0.1,3.4,0.0,0,0.3,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,23,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,2,6,0,0,16,0,0.1,3.4,0.0,0,0.3,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,24,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,7,0,0,17,0,0.1,3.4,0.0,0,0.3,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,25,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,2,7,0,0,17,0,0.1,3.4,0.0,0,0.3,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,26,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,7,0,0,17,0,0.1,3.4,0.0,0,0.3,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,27,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,7,0,0,17,0,0.1,3.4,0.0,0,0.3,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,28,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,9,0,0,107,1,1.4,23.8,7.0,0,3.2,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,29,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,11,0,0,197,2,2.8,45.0,7.0,0,5.5,0,0.0,0.0
Rob,Holding,DEF,2022-23,21,30,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,12,0,0,287,4,6.0,63.6,9.0,0,7.9,0,0.0,3.76
Rob,Holding,DEF,2022-23,21,31,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,13,0,0,377,6,6.9,88.4,26.0,0,12.2,0,0.0,3.1
Rob,Holding,DEF,2022-23,21,32,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,14,0,0,467,9,9.7,97.8,30.0,0,13.8,0,0.0,2.7
Rob,Holding,DEF,2022-23,21,33,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,20,1,0,557,13,10.3,149.6,54.0,0,21.4,0,0.0,3.23
Rob,Holding,DEF,2022-23,21,34,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,21,1,0,562,13,10.3,152.0,54.0,0,21.6,0,0.0,3.36
Rob,Holding,DEF,2022-23,21,35,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,21,1,0,562,13,10.3,152.0,54.0,0,21.6,0,0.0,3.36
Rob,Holding,DEF,2022-23,21,36,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,21,1,0,562,13,10.3,152.0,54.0,0,21.6,0,0.0,3.36
Rob,Holding,DEF,2022-23,21,37,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,21,1,0,562,13,10.3,152.0,54.0,0,21.6,0,0.0,3.36
Rob,Holding,DEF,2022-23,21,38,29.0,1.0,0.0,840.0,16.0,6.9,242.4,49.0,2.0,29.9,2.0,0.32,3.11,True,1,21,1,0,562,13,10.3,152.0,54.0,0,21.6,0,0.0,3.36
Thomas,Partey,MID,2022-23,86,1,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,3,0,0,90,0,12.9,22.6,10.0,0,4.6,1,0.0,0.0
Thomas,Partey,MID,2022-23,86,2,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,5,0,0,180,2,17.7,28.0,49.0,0,9.5,1,0.0,0.0
Thomas,Partey,MID,2022-23,86,3,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,8,0,0,270,2,21.5,41.2,49.0,0,11.2,2,0.0,2.67
Thomas,Partey,MID,2022-23,86,4,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,8,0,0,270,2,21.5,41.2,49.0,0,11.2,2,0.0,2.67
Thomas,Partey,MID,2022-23,86,5,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,8,0,0,270,2,21.5,41.2,49.0,0,11.2,2,0.0,2.67
Thomas,Partey,MID,2022-23,86,6,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,8,0,0,270,2,21.5,41.2,49.0,0,11.2,2,0.0,2.67
Thomas,Partey,MID,2022-23,86,8,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,11,0,0,347,2,28.4,51.4,49.0,0,12.9,3,0.0,2.85
Thomas,Partey,MID,2022-23,86,9,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,21,1,0,419,3,74.8,105.0,64.0,3,24.4,3,0.0,4.51
Thomas,Partey,MID,2022-23,86,10,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,23,1,0,509,5,88.4,126.2,64.0,3,27.9,3,0.0,4.07
Thomas,Partey,MID,2022-23,86,11,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,26,1,0,599,5,89.4,136.2,64.0,3,29.0,4,0.0,3.91
Thomas,Partey,MID,2022-23,86,13,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,28,1,0,689,6,103.9,150.6,66.0,3,32.1,4,0.0,3.66
Thomas,Partey,MID,2022-23,86,14,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,37,2,0,779,6,125.5,196.4,100.0,4,42.2,5,0.0,4.27
Thomas,Partey,MID,2022-23,86,15,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,40,2,0,869,6,128.1,208.6,111.0,4,44.8,6,0.0,4.14
Thomas,Partey,MID,2022-23,86,16,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,42,2,0,959,6,141.3,221.0,111.0,4,47.4,7,0.09,3.94
Thomas,Partey,MID,2022-23,86,17,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,44,2,0,1049,7,147.9,229.2,114.0,4,49.2,7,0.09,3.78
Thomas,Partey,MID,2022-23,86,18,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,45,2,0,1122,8,168.6,237.4,132.0,4,53.9,7,0.16,3.61
Thomas,Partey,MID,2022-23,86,19,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,48,2,0,1212,8,186.3,257.8,148.0,4,59.3,8,0.15,3.56
Thomas,Partey,MID,2022-23,86,20,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,51,2,0,1302,8,202.4,281.0,154.0,4,63.8,9,0.14,3.53
Thomas,Partey,MID,2022-23,86,21,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,53,2,0,1392,10,219.6,294.4,162.0,4,67.7,9,0.13,3.43
Thomas,Partey,MID,2022-23,86,22,71.0,2.0,2.0,2027.0,25.0,275.5,359.6,394.0,4.0,103.0,10.0,0.27,3.15,True,1,54,2,0,1450,10,224.3,309.4,169.0,4,70.4,9,0.12,3.35
