first_name,second_name,element_type,year,total_points,gw,prev_season_played,matches,current_total_points,current_goals_scored,current_assists,current_minutes,current_goals_conceded,current_creativity,current_influence,current_threat,current_bonus,current_ict_index,current_clean_sheets,current_cards_per_90,current_points_per_90,prev_total_points,prev_goals_scored,prev_assists,prev_minutes,prev_goals_conceded,prev_creativity,prev_influence,prev_threat,prev_bonus,prev_ict_index,prev_clean_sheets,prev_cards_per_90,prev_points_per_90
Illia,Zabarnyi,DEF,2023-24,84,10,True,1,14,0,0,900,21,8.5,175.6,16.0,0,20.0,1,0.2,1.4,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,11,True,1,13,0,0,990,27,9.3,194.2,16.0,0,21.9,1,0.18,1.18,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,12,True,1,19,0,0,1080,27,10.2,208.6,16.0,0,23.4,2,0.17,1.58,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,13,True,1,21,0,0,1170,28,10.5,232.6,18.0,0,26.0,2,0.15,1.62,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,14,True,1,22,0,0,1260,30,10.7,252.6,22.0,0,28.4,2,0.14,1.57,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,15,True,1,27,0,0,1350,30,11.0,266.0,22.0,0,29.8,3,0.2,1.8,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,16,True,1,33,0,0,1440,30,11.3,289.4,26.0,0,32.6,4,0.19,2.06,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,18,True,1,34,0,0,1530,32,24.0,307.4,26.0,0,35.7,4,0.18,2.0,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,19,True,1,41,0,0,1620,32,37.8,322.6,26.0,1,38.6,5,0.17,2.28,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,20,True,1,42,0,0,1710,35,41.7,335.8,26.0,1,40.3,5,0.16,2.21,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,21,True,1,42,0,0,1800,39,42.5,351.0,26.0,1,41.9,5,0.15,2.1,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,22,True,1,44,0,0,1890,40,53.6,368.4,28.0,1,45.0,5,0.14,2.1,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,23,True,1,46,0,0,1980,41,53.9,378.8,30.0,1,46.3,5,0.14,2.09,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,24,True,1,47,0,0,2070,44,64.7,401.6,45.0,1,51.2,5,0.13,2.04,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,25,True,1,47,0,0,2160,46,75.2,413.8,47.0,1,53.7,5,0.17,1.96,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,26,True,1,49,0,0,2250,47,75.8,429.2,49.0,1,55.5,5,0.16,1.96,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,27,True,1,55,0,0,2340,47,76.1,454.0,49.0,1,58.0,6,0.15,2.12,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,28,True,2,63,1,0,2520,52,93.3,516.4,115.0,1,72.6,6,0.14,2.25,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,30,True,1,65,1,0,2610,53,93.4,536.2,115.0,1,74.6,6,0.14,2.24,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,31,True,1,72,1,0,2700,53,94.6,556.0,115.0,2,76.7,7,0.13,2.4,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,32,True,1,73,1,0,2790,55,95.7,562.4,115.0,2,77.5,7,0.13,2.35,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,33,True,1,74,1,0,2880,57,96.6,578.8,117.0,2,79.4,7,0.12,2.31,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,34,True,2,81,1,0,3060,60,107.5,626.6,117.0,3,85.3,8,0.15,2.38,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,35,True,1,81,1,0,3060,60,107.5,626.6,117.0,3,85.3,8,0.15,2.38,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,36,True,1,82,1,0,3150,63,108.0,651.4,117.0,3,87.8,8,0.14,2.34,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,37,True,1,83,1,0,3240,65,110.1,662.6,117.0,3,89.1,8,0.14,2.31,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Illia,Zabarnyi,DEF,2023-24,84,38,True,1,84,1,0,3330,67,111.1,686.0,117.0,3,91.5,8,0.14,2.27,7.0,0.0,0.0,297.0,5.0,0.9,41.2,0.0,0.0,4.1,0.0,0.0,2.12
Milos,Kerkez,DEF,2023-24,59,1,False,1,2,0,0,90,1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,2,False,1,3,0,0,180,4,5.5,20.4,2.0,0,2.8,0,0.0,0.0,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,3,False,1,4,0,0,270,6,8.3,38.2,6.0,0,5.3,0,0.0,1.33,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,4,False,1,5,0,0,360,8,24.0,52.6,6.0,0,8.3,0,0.0,1.25,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,5,False,1,10,0,0,433,8,30.2,57.8,6.0,0,9.4,1,0.21,2.08,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,6,False,1,9,0,0,523,11,35.8,64.0,8.0,0,10.8,1,0.17,1.55,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,7,False,1,10,0,0,605,14,38.4,69.4,14.0,0,12.2,1,0.15,1.49,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,8,False,1,11,0,0,671,17,39.3,80.4,16.0,0,13.6,1,0.13,1.48,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,9,False,1,13,0,0,755,18,45.1,87.8,16.0,0,14.9,1,0.12,1.55,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,10,False,1,14,0,0,763,18,45.4,89.8,18.0,0,15.3,1,0.12,1.65,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,11,False,1,13,0,0,853,24,49.1,102.8,18.0,0,17.0,1,0.11,1.37,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,12,False,1,13,0,0,853,24,49.1,102.8,18.0,0,17.0,1,0.11,1.37,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,13,False,1,14,0,0,898,25,70.3,115.4,22.0,0,20.8,1,0.1,1.4,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,14,False,1,19,0,1,980,26,85.6,143.8,24.0,1,25.4,1,0.18,1.74,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,15,False,1,25,0,1,1070,26,87.0,148.6,26.0,1,26.2,2,0.17,2.1,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,16,False,1,31,0,1,1160,26,88.3,171.4,28.0,1,28.8,3,0.16,2.41,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,18,False,1,31,0,1,1160,26,88.3,171.4,28.0,1,28.8,3,0.16,2.41,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,19,False,1,31,0,1,1160,26,88.3,171.4,28.0,1,28.8,3,0.16,2.41,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,20,False,1,31,0,1,1160,26,88.3,171.4,28.0,1,28.8,3,0.16,2.41,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,21,False,1,31,0,1,1160,26,88.3,171.4,28.0,1,28.8,3,0.16,2.41,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,22,False,1,32,0,1,1172,26,89.1,177.4,28.0,1,29.5,3,0.15,2.46,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,23,False,1,33,0,1,1179,26,90.6,178.0,28.0,1,29.7,3,0.15,2.52,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,24,False,1,34,0,1,1224,27,94.2,181.0,34.0,1,31.0,3,0.15,2.5,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,25,False,1,34,0,1,1224,27,94.2,181.0,34.0,1,31.0,3,0.15,2.5,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,26,False,1,36,0,1,1311,28,106.2,202.6,53.0,1,36.3,3,0.14,2.47,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,27,False,1,42,0,1,1399,28,111.6,226.4,53.0,1,39.2,4,0.13,2.7,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,28,False,2,42,0,1,1444,29,118.5,233.8,70.0,1,42.3,4,0.19,2.62,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,30,False,1,48,0,1,1506,29,119.4,233.8,70.0,1,42.4,5,0.18,2.87,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,31,False,1,49,0,1,1533,29,130.3,252.0,79.0,1,46.2,5,0.18,2.88,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,32,False,1,51,0,1,1618,30,130.7,258.2,79.0,1,46.9,5,0.17,2.84,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,33,False,1,52,0,1,1708,32,147.4,271.6,116.0,1,53.6,5,0.16,2.74,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,34,False,2,59,0,2,1876,35,171.9,284.8,146.0,1,60.4,6,0.19,2.83,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,35,False,1,59,0,2,1876,35,171.9,284.8,146.0,1,60.4,6,0.19,2.83,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,36,False,1,59,0,2,1876,35,171.9,284.8,146.0,1,60.4,6,0.19,2.83,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,37,False,1,59,0,2,1876,35,171.9,284.8,146.0,1,60.4,6,0.19,2.83,,,,,,,,,,,,,
Milos,Kerkez,DEF,2023-24,59,38,False,1,59,0,2,1966,37,200.7,294.4,148.0,1,64.4,6,0.23,2.7,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,1,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,2,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,3,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,4,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,5,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,6,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,7,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,8,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,9,False,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,10,False,1,3,0,0,90,1,0.0,18.2,0.0,0,1.8,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,11,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,12,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,13,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,14,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,15,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,16,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,18,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,19,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,20,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,21,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,22,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,23,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,24,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,25,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,26,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,27,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,28,False,2,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,30,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,31,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,32,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,33,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,34,False,2,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,35,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,36,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,37,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ionuț,Radu,GK,2023-24,2,38,False,1,2,0,0,180,7,0.0,33.0,0.0,0,3.3,0,0.0,0.0,,,,,,,,,,,,,
Ben,Greenwood,DEF,2023-24,0,1,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,2,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,3,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,4,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,5,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,6,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,7,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,8,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,9,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,10,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,11,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,12,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,13,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,14,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,15,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,16,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,18,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,19,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,20,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,21,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,22,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,23,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,24,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,25,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,26,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,27,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,28,True,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,30,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,31,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,32,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,33,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,34,True,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,35,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,36,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,37,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Greenwood,DEF,2023-24,0,38,True,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max,Aarons,DEF,2023-24,28,1,False,1,2,0,0,74,1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,,,,,,,,,,,,,
Max,Aarons,DEF,2023-24,28,2,False,1,3,0,0,164,4,5.3,22.6,2.0,0,3.0,0,0.0,0.0,,,,,,,,,,,,,
Max,Aarons,DEF,2023-24,28,3,False,1,4,0,0,254,6,24.3,38.6,2.0,0,6.5,0,0.0,0.0,,,,,,,,,,,,,
Max,Aarons,DEF,2023-24,28,4,False,1,4,0,0,344,8,25.4,57.0,2.0,0,8.5,0,0.26,1.05,,,,,,,,,,,,,
Max,Aarons,DEF,2023-24,28,5,False,1,10,0,0,434,8,41.3,72.8,6.0,0,12.1,1,0.21,2.07,,,,,,,,,,,,,
Max,Aarons,DEF,2023-24,28,6,False,1,11,0,0,524,11,42.1,84.8,8.0,0,13.6,1,0.17,1.89,,,,,,,,,,,,,
Max,Aarons,DEF,2023-24,28,7,False,1,11,0,0,614,15,55.4,84.8,14.0,0,15.4,1,0.15,1.61,,,,,,,,,,,,,
Max,Aarons,DEF,2023-24,28,8,False,1,12,0,0,618,15,55.4,85.0,14.0,0,15.4,1,0.15,1.75,,,,,,,,,,,,,
Max,Aarons,DEF,2023-24,28,9,False,1,13,0,0,708,17,57.1,94.2,14.0,0,16.5,1,0.13,1.65,,,,,,,,,,,,,
