first_name,second_name,element_type,total_points,goals_scored,assists,minutes,goals_conceded,creativity,influence,threat,bonus,ict_index,clean_sheets,cards_per_90,points_per_90
Ross,Barkley,MID,44,3,1,567,10,128.1,215.4,206.0,5,54.8,1,0.48,6.98
Enzo,Barrenechea,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Emiliano,Buendía Stati,MID,11,0,0,89,2,23.2,16.4,16.0,0,5.2,0,0.0,0.0
Matty,Cash,DEF,76,1,1,2069,22,181.0,359.2,171.0,2,71.3,7,0.3,3.31
Leander,Dendoncker,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Moussa,Diaby,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Diego Carlos,Santos Silva,DEF,21,0,0,828,15,9.2,150.6,54.0,1,21.5,2,0.11,2.28
Lucas,Digne,DEF,89,0,5,2348,36,583.9,512.6,112.0,7,120.7,6,0.15,3.41
Lewis,Dobbin,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jhon,Durán,FWD,53,7,0,622,14,68.9,273.8,334.0,9,67.5,2,0.58,7.67
Joe,Gauci,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kortney,Hause,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Samuel,Iling-Junior,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Boubacar,Kamara,MID,57,1,0,1720,22,191.0,326.6,83.0,3,60.2,6,0.1,2.98
Kaine,Kesler-Hayden,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ezri,Konsa Ngoyo,DEF,103,2,0,2936,45,123.9,532.8,166.0,10,82.4,8,0.03,3.16
Ian,Maatsen,DEF,57,1,2,1125,16,293.4,252.0,197.0,0,74.3,3,0.16,4.56
Filip,Marschall,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Emiliano,Martínez Romero,GK,111,0,0,3195,47,20.0,839.6,0.0,6,86.0,8,0.17,3.13
John,McGinn,MID,78,1,4,2217,34,500.6,277.2,263.0,1,103.7,8,0.28,3.17
Tyrone,Mings,DEF,47,0,1,1119,11,49.2,220.4,74.0,5,34.6,4,0.08,3.78
Kosta,Nedeljković,DEF,5,0,0,121,4,7.2,22.8,0.0,0,3.0,0,0.0,0.0
Robin,Olsen,GK,9,0,0,225,6,0.0,59.2,0.0,0,5.9,1,0.0,0.0
Pau,Torres,DEF,55,0,0,2019,33,84.5,350.6,102.0,3,54.0,5,0.09,2.45
Jacob,Ramsey,MID,66,1,4,1616,26,307.9,235.4,245.0,3,78.7,5,0.17,3.68
Morgan,Rogers,MID,161,8,11,3115,40,722.7,730.6,689.0,15,214.2,10,0.29,4.65
Viljami,Sinisalo,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Lino,da Cruz Sousa,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Youri,Tielemans,MID,121,3,7,3025,46,963.1,799.6,333.0,15,209.6,7,0.12,3.6
Ollie,Watkins,FWD,186,16,8,2593,40,345.2,766.0,1148.0,32,223.8,10,0.07,6.46
Axel,Disasi,DEF,33,1,0,851,12,75.6,169.6,51.0,0,29.7,3,0.32,3.49
Amadou,Onana,MID,65,3,0,1613,23,194.8,358.0,215.0,5,77.0,6,0.22,3.63
Marcus,Rashford,MID,95,6,4,1414,15,451.1,398.4,369.0,9,122.1,7,0.13,6.05
Lamare,Bogarde,DEF,6,0,0,473,11,33.3,84.8,15.0,0,13.3,0,0.38,1.14
Sil,Swinkels,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Oliwier,Zych,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kadan,Young,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ben,Broggio,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jamaldeen,Jimoh,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Donyell,Malen,MID,34,3,0,296,6,42.7,138.2,208.0,3,38.5,0,0.0,10.34
Andrés,García,DEF,8,0,0,316,5,68.4,45.6,7.0,0,12.0,0,0.0,2.28
Unai,Emery,AM,105,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Marco,Asensio,MID,44,3,2,740,8,232.5,200.6,242.0,6,67.2,3,0.24,5.35
Max,Aarons,DEF,8,0,0,84,0,3.2,13.2,0.0,0,1.7,1,0.0,0.0
Tyler,Adams,MID,58,0,3,1959,30,261.2,411.8,83.0,1,75.9,6,0.32,2.66
Jaidon,Anthony,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
David,Brooks,MID,52,2,1,941,12,316.7,193.6,300.0,2,80.4,3,0.29,4.97
Ryan,Christie,MID,76,2,3,2114,28,576.8,514.0,303.0,5,139.6,8,0.38,3.24
Lewis,Cook,MID,82,1,4,2976,44,727.1,607.0,114.0,3,144.9,5,0.27,2.48
Enes,Ünal,FWD,32,2,1,330,3,56.1,104.0,207.0,4,35.9,2,0.55,8.73
Romain,Faivre,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Hamed,Traorè,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
James,Hill,DEF,17,0,1,443,9,38.4,97.0,29.0,0,16.6,1,0.2,3.45
Daniel,Jebbison,FWD,20,1,0,105,2,39.1,58.2,70.0,1,16.6,0,0.0,0.0
Milos,Kerkez,DEF,134,2,6,3336,45,642.0,694.0,238.0,10,157.3,9,0.11,3.62
Justin,Kluivert,MID,158,12,6,2339,29,654.1,700.0,771.0,14,212.0,13,0.31,6.08
Chris,Mepham,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Dango,Ouattara,MID,111,7,4,1998,23,496.8,624.6,754.0,7,187.2,7,0.14,5.0
Alex,Paulsen,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Philip,Billing,MID,10,0,0,176,4,102.4,54.0,47.0,0,20.4,0,0.0,0.0
Alex,Scott,MID,26,0,0,745,8,171.6,141.6,118.0,0,43.2,3,0.36,3.14
Antoine,Semenyo,MID,165,11,7,3202,41,688.9,792.2,1204.0,14,267.8,11,0.25,4.64
Marcos,Senesi,DEF,31,0,0,1103,17,84.2,271.6,39.0,3,39.6,2,0.41,2.53
Luis,Sinisterra,MID,23,1,1,229,4,115.3,112.0,195.0,2,42.3,0,0.0,0.0
Adam,Smith,DEF,57,0,0,1586,18,147.2,181.8,24.0,0,35.0,6,0.4,3.23
Marcus,Tavernier,MID,87,3,7,1932,29,664.8,447.0,442.0,4,155.4,4,0.28,4.05
Mark,Travers,GK,19,0,0,450,5,0.0,146.4,0.0,1,14.6,1,0.0,3.8
Illia,Zabarnyi,DEF,94,0,1,3109,42,177.0,651.4,88.0,8,92.0,8,0.14,2.72
Kepa,Arrizabalaga,GK,106,0,0,2790,39,10.4,744.4,4.0,7,75.8,8,0.1,3.42
Dean,Huijsen,DEF,104,3,2,2422,31,217.6,826.4,193.0,14,123.6,7,0.37,3.86
Julián,Araujo Zúñiga,DEF,12,0,0,492,10,30.6,56.8,4.0,0,9.2,0,0.37,2.2
Will,Dennis,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Francisco Evanilson,de Lima Barbosa,FWD,128,10,5,2317,30,331.9,456.0,966.0,20,174.8,11,0.08,4.97
Max,Kinsey,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ben,Winterburn,MID,4,0,0,22,0,0.2,2.4,2.0,0,0.4,0,0.0,0.0
Archie,Harris,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Remy,Rees-Dottin,FWD,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Matai,Akinmboni,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Julio,Soler,DEF,3,0,0,9,1,1.8,2.2,0.0,0,0.4,0,0.0,0.0
Daniel,Adu-Adjei,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Dominic,Sadi,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Callan,McKenna,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Zain,Silcott-Duberry,MID,1,0,0,1,0,1.0,2.0,0.0,0,0.3,0,0.0,0.0
Andoni,Iraola,AM,82,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kristoffer,Ajer,DEF,39,0,0,1433,25,128.1,199.0,158.0,0,48.5,3,0.31,2.45
Ethan,Brierley,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Nathan,Collins,DEF,127,2,7,3420,57,160.5,1023.2,311.0,11,149.6,8,0.13,3.34
Mikkel,Damsgaard,MID,131,2,10,2911,41,1006.4,714.8,338.0,10,205.9,11,0.06,4.05
Josh,Dasilva,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Mark,Flekken,GK,138,0,2,3275,55,30.3,1298.4,0.0,12,132.5,7,0.03,3.79
Rico,Henry,DEF,4,0,0,94,3,2.1,13.6,2.0,0,1.7,0,0.0,0.0
Aaron,Hickey,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Vitaly,Janelt,MID,73,1,3,2251,38,284.2,356.6,131.0,2,77.2,6,0.12,2.92
Mathias,Jensen,MID,38,0,2,846,17,249.5,157.0,32.0,1,43.8,2,0.21,4.04
Kim,Ji-soo,DEF,3,0,0,28,0,0.8,5.0,0.0,0,0.6,0,0.0,0.0
Yunus Emre,Konak,MID,10,0,0,53,2,4.5,8.0,3.0,0,1.2,0,0.0,0.0
Keane,Lewis-Potter,MID,94,1,5,3092,49,462.2,542.0,391.0,0,139.9,8,0.2,2.74
Bryan,Mbeumo,MID,236,20,9,3415,55,1107.5,1236.8,1060.0,29,340.8,9,0.08,6.22
Ben,Mee,DEF,9,0,0,180,4,3.0,36.8,6.0,0,4.6,1,0.0,0.0
Christian,Nørgaard,MID,107,5,5,2820,45,333.0,735.4,409.0,7,147.9,6,0.29,3.41
Frank,Onyeka,MID,2,0,0,23,0,0.5,0.0,0.0,0,0.0,0,0.0,0.0
Myles,Peart-Harris,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ethan,Pinnock,DEF,47,2,0,1912,35,101.2,540.2,193.0,0,83.6,2,0.09,2.21
Mads,Roerslev Rasmussen,DEF,36,0,2,1100,20,185.8,214.4,78.0,0,48.0,2,0.16,2.95
Kevin,Schade,MID,149,11,4,2281,34,312.7,630.8,892.0,12,183.3,10,0.12,5.88
Igor Thiago,Nascimento Rodrigues,FWD,9,0,0,167,4,30.6,18.2,12.0,0,5.8,0,0.0,0.0
Ivan,Toney,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Hákon,Valdimarsson,GK,2,0,0,144,2,0.1,21.4,0.0,0,2.1,0,0.0,0.0
Yoane,Wissa,FWD,185,18,6,2921,45,400.0,849.4,1181.0,32,242.4,9,0.15,5.7
Yehor,Yarmoliuk,MID,43,0,0,1435,25,196.1,259.6,89.0,0,54.4,3,0.38,2.7
Mathias,Jorgensen,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Fábio,Freitas Gouveia Carvalho,MID,35,2,1,443,14,71.5,142.2,154.0,1,36.3,0,0.2,7.11
Sepp,van den Berg,DEF,62,0,1,2584,49,108.3,587.4,226.0,1,92.3,5,0.1,2.16
Ryan,Trevitt,MID,1,0,0,3,0,0.1,2.6,0.0,0,0.3,0,0.0,0.0
Gustavo,Nunes Fernandes Gomes,MID,3,0,0,11,2,0.3,10.0,2.0,0,1.2,0,0.0,0.0
Jayden,Meghoma,DEF,1,0,0,4,0,0.3,0.2,0.0,0,0.1,0,0.0,0.0
Tony,Yogane,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Paris,Maghoma,MID,8,0,0,112,1,15.8,27.8,10.0,0,5.4,0,0.0,0.0
Benjamin,Arthur,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Thomas,Frank,AM,116,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Michael,Kayode,DEF,27,0,1,523,5,105.2,105.2,30.0,0,24.2,2,0.34,4.65
Julian,Eyestone,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Iwan,Morgan,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Benjamin,Fredrick,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Simon,Adingra,MID,60,2,3,1081,23,261.9,212.4,337.0,0,80.9,2,0.0,5.0
Benicio,Baker-Boaitey,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Carlos,Baleba,MID,87,3,1,2660,40,343.7,515.4,193.0,7,105.2,8,0.24,2.94
Valentín,Barco,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Amario,Cozier-Duberry,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Mahmoud,Dahoud,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Lewis,Dunk,DEF,44,0,1,2081,42,115.7,425.4,128.0,0,66.9,4,0.22,1.9
Pervis,Estupiñán,DEF,63,1,1,2399,44,530.1,504.4,173.0,7,120.8,3,0.19,2.36
Billy,Gilmour,MID,3,0,0,97,1,11.9,11.4,2.0,0,2.5,0,0.0,0.0
Pascal,Groß,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jack,Hinshelwood,MID,89,5,3,1839,30,268.1,394.6,304.0,8,97.0,6,0.24,4.36
Ibrahim,Osman,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Igor Julio,dos Santos de Paulo,DEF,18,0,0,959,17,54.7,189.6,4.0,0,24.9,1,0.38,1.69
João Pedro,Junqueira de Jesus,FWD,126,10,6,1946,28,456.0,567.0,644.0,26,166.0,6,0.23,5.83
Kacper,Kozłowski,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tariq,Lamptey,DEF,42,2,2,856,21,101.0,213.6,52.0,1,36.8,2,0.0,4.42
Solly,March,MID,7,0,0,161,3,59.6,24.0,18.0,0,10.1,0,0.0,0.0
Adrian,Mazilu,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
James,Milner,MID,6,0,0,170,1,66.3,28.6,12.0,0,10.7,1,0.0,0.0
Yankuba,Minteh,MID,102,6,5,1831,33,448.9,523.8,615.0,8,159.1,4,0.29,5.01
Mitoma,Kaoru,MID,145,10,5,2597,40,578.0,670.6,856.0,12,210.7,6,0.03,5.03
Jakub,Moder,MID,4,0,0,9,0,36.0,15.8,2.0,0,5.4,0,0.0,0.0
Mark,O’Mahony,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Odeluga,Offiah,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Cameron,Peupion,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jeremy,Sarmiento Morante,MID,1,0,0,8,0,0.8,0.2,0.0,0,0.1,0,0.0,0.0
Jason,Steele,GK,9,0,0,180,1,0.0,40.4,0.0,1,4.1,1,0.0,0.0
Deniz,Undav,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jan Paul,van Hecke,DEF,87,1,1,2960,47,261.8,736.6,182.0,7,118.3,7,0.21,2.65
Joël,Veltman,DEF,59,0,0,1694,24,147.2,273.0,59.0,7,48.1,6,0.27,3.13
Bart,Verbruggen,GK,103,0,1,3240,58,10.0,849.8,0.0,6,85.8,7,0.14,2.86
Adam,Webster,DEF,39,0,1,885,11,49.7,198.4,55.0,2,30.2,4,0.1,3.97
Danny,Welbeck,FWD,125,10,5,2109,37,331.3,550.2,676.0,21,155.8,7,0.21,5.33
Mats,Wieffer,MID,52,1,5,1003,22,230.4,328.8,129.0,4,68.5,2,0.54,4.67
Brajan,Gruda,MID,45,1,4,676,15,311.6,196.6,187.0,1,69.1,1,0.0,5.99
Yasin,Ayari,MID,74,2,1,1958,28,507.5,363.2,247.0,3,111.7,7,0.18,3.4
Andrew,Moran,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Carl,Rushworth,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Georginio,Rutter,MID,95,5,6,1651,29,281.8,355.4,404.0,1,103.0,6,0.11,5.18
Ferdi,Kadioglu,DEF,19,1,0,385,8,83.7,116.4,40.0,0,24.0,2,0.23,4.44
Matt,O'Riley,MID,50,2,3,929,20,322.5,211.4,219.0,2,75.3,2,0.1,4.84
Imari,Samuels,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Killian,Cahill,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ruairi,McConville,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Jacob,Slater,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Diego,Gómez,MID,30,1,1,507,13,143.2,124.2,69.0,2,33.6,0,0.0,5.33
Fabian,Hürzeler,AM,119,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Joe,Knight,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Eiran,Cashin,DEF,1,0,0,19,2,0.6,7.0,0.0,0,0.7,0,0.0,0.0
Charlie,Tasker,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Freddie,Simmonds,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Harry,Howell,MID,1,0,0,6,0,0.9,2.0,6.0,0,0.9,0,0.0,0.0
Andrey,Nascimento dos Santos,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Ângelo Gabriel,Borges Damaceno,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Benoît,Badiashile,DEF,7,0,0,332,5,12.6,66.0,0.0,0,7.9,0,0.0,1.9
Lucas,Bergström,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Marcus,Bettinelli,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Moisés,Caicedo Corozo,MID,98,1,4,3351,42,568.8,627.6,95.0,4,129.2,12,0.3,2.63
Cesare,Casadei,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Trevoh,Chalobah,DEF,93,3,1,1969,25,124.2,496.4,222.0,11,84.6,6,0.14,4.25
Carney,Chukwuemeka,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Levi,Colwill,DEF,109,2,1,3150,41,214.3,692.0,185.0,6,109.4,10,0.26,3.11
Marc,Cucurella Saseta,DEF,133,5,2,2988,38,350.6,668.6,358.0,14,137.9,9,0.27,4.01
David Datro,Fofana,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Deivid Washington,de Souza Eugênio,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Kiernan,Dewsbury-Hall,MID,18,0,1,257,3,47.4,57.4,21.0,1,12.6,0,0.0,0.0
Enzo,Fernández,MID,135,6,8,2943,37,1131.6,761.6,517.0,11,241.3,10,0.24,4.13
Conor,Gallagher,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Alfie,Gilchrist,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Malo,Gusto,DEF,60,0,1,1853,26,394.6,336.8,147.0,2,87.9,4,0.19,2.91
Reece,James,DEF,54,1,2,1057,14,202.1,207.6,56.0,5,46.7,3,0.09,4.6
Omari,Kellyman,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Roméo,Lavia,MID,26,0,1,792,11,121.7,113.2,7.0,0,24.4,3,0.45,2.95
Romelu,Lukaku Bolingoli,FWD,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Malang,Sarr,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Noni,Madueke,MID,120,7,5,2028,28,475.1,479.2,998.0,12,195.3,6,0.13,5.33
Marc,Guiu Paz,FWD,3,0,0,71,2,11.8,4.4,6.0,0,2.2,0,0.0,0.0
Mykhailo,Mudryk,MID,7,0,0,145,2,31.5,23.2,31.0,0,8.5,0,0.0,0.0
Nicolas,Jackson,FWD,121,10,6,2220,24,368.3,546.4,976.0,17,187.4,11,0.32,4.91
Christopher,Nkunku,MID,60,3,2,904,16,204.9,230.2,339.0,5,77.1,2,0.2,5.97
Cole,Palmer,MID,214,15,10,3193,41,1259.2,1068.2,1052.0,35,338.0,10,0.2,6.03
Đorđe,Petrović,GK,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Renato,Palma Veiga,MID,7,0,0,176,2,9.2,30.4,19.0,0,5.9,1,0.0,0.0
Robert,Sánchez,GK,126,0,0,2880,34,20.0,755.6,0.0,11,77.5,10,0.16,3.94
Tosin,Adarabioyo,DEF,71,1,1,1403,14,48.2,352.2,92.0,7,49.6,7,0.26,4.55
Wesley,Fofana,DEF,26,0,0,1172,13,85.0,200.2,33.0,2,31.9,2,0.54,2.0
Jadon,Sancho,MID,86,3,5,1754,24,523.2,340.0,414.0,3,127.5,7,0.1,4.41
Pedro,Lomba Neto,MID,104,4,6,2262,25,762.7,492.0,545.0,9,180.0,8,0.32,4.14
Caleb,Wiley,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Filip,Jørgensen,GK,18,0,0,540,9,0.0,157.6,0.0,0,15.9,1,0.0,3.0
João,Félix Sequeira,MID,24,1,2,362,4,95.4,88.0,141.0,0,32.3,1,0.5,5.97
Samuel,Rak-Sakyi,MID,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Tyrique,George,MID,17,1,1,177,0,72.7,67.4,32.0,0,17.1,1,0.0,0.0
Josh,Acheampong,DEF,4,0,0,168,3,2.5,13.6,13.0,0,2.9,0,0.0,0.0
Enzo,Maresca,AM,94,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Mathis,Amougou,MID,1,0,0,7,0,0.9,1.0,0.0,0,0.2,0,0.0,0.0
Aaron,Anselmino,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Shumaira,Mheuka,FWD,1,0,0,1,0,0.0,3.0,17.0,0,2.0,0,0.0,0.0
Ishé,Samuels-Smith,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
Genesis,Antwi,DEF,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
