first_name,second_name,element_type,year,prev_total_points,prev_goals_scored,prev_assists,prev_minutes,prev_goals_conceded,prev_creativity,prev_influence,prev_threat,prev_bonus,prev_ict_index,prev_clean_sheets,prev_cards_per_90,prev_points_per_90,prev_season_played,gw,matches,current_total_points,current_goals_scored,current_assists,current_minutes,current_goals_conceded,current_creativity,current_influence,current_threat,current_bonus,current_ict_index,current_clean_sheets,current_cards_per_90,current_points_per_90,total_points
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,1,1,2,0,0,90,0,15.0,16.6,2.0,0,3.4,1,0.0,0.0,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,2,1,14,1,1,180,2,40.5,71.4,30.0,2,14.2,1,0.0,0.0,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,3,1,20,1,2,267,2,74.5,97.2,36.0,2,20.8,2,0.0,0.0,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,4,1,22,1,2,357,3,99.5,105.4,48.0,2,25.3,2,0.25,5.55,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,5,1,24,1,2,447,4,124.5,118.0,56.0,2,29.9,2,0.2,4.83,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,6,1,26,1,2,537,7,139.4,133.2,102.0,2,37.5,2,0.17,4.36,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,8,1,31,1,3,627,7,175.6,158.2,105.0,2,43.9,3,0.29,4.45,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,9,1,40,2,3,717,8,195.8,194.4,136.0,4,52.6,3,0.25,5.02,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,10,1,42,2,3,807,10,203.1,211.0,154.0,4,56.8,3,0.22,4.68,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,11,1,45,2,3,897,10,205.9,219.6,156.0,4,58.1,4,0.2,4.52,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,13,1,55,3,3,987,11,247.5,268.6,190.0,7,70.6,4,0.18,5.02,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,14,1,58,3,3,1061,11,273.7,271.4,206.0,7,75.1,5,0.17,4.92,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,15,1,61,3,3,1151,11,278.3,291.8,228.0,7,79.8,6,0.16,4.77,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,16,1,62,3,3,1166,11,278.5,291.8,228.0,7,79.8,6,0.15,4.79,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,17,1,67,3,4,1256,12,310.4,323.6,251.0,7,88.5,6,0.14,4.8,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,18,1,69,3,4,1346,14,322.9,338.4,251.0,7,91.2,6,0.13,4.61,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,19,1,71,3,4,1436,14,361.2,346.6,286.0,7,99.4,7,0.19,4.45,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,20,1,74,3,4,1526,14,380.3,370.0,289.0,7,104.0,8,0.18,4.36,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,21,1,79,3,5,1616,16,430.4,405.2,299.0,7,113.5,8,0.17,4.4,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,22,1,81,3,5,1706,17,457.5,409.8,312.0,7,118.0,8,0.16,4.27,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,23,2,85,3,5,1868,21,496.9,430.2,328.0,7,125.6,8,0.14,4.1,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,24,1,87,3,5,1946,23,500.7,434.4,336.0,7,127.2,8,0.14,4.02,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,25,2,93,3,5,2107,23,524.3,448.6,340.0,7,131.4,10,0.13,3.97,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,26,1,94,3,5,2113,23,524.6,449.2,342.0,7,131.7,10,0.13,4.0,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,27,1,97,3,5,2203,23,540.3,461.2,365.0,7,136.8,11,0.12,3.96,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,28,1,106,4,5,2293,24,557.0,504.6,398.0,9,146.1,11,0.12,4.16,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,29,1,115,5,5,2378,25,577.1,546.8,417.0,11,154.2,11,0.11,4.35,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,30,1,116,5,5,2468,27,579.3,553.4,424.0,11,155.8,11,0.15,4.23,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,31,1,118,5,5,2558,29,597.7,564.4,426.0,11,158.9,11,0.14,4.15,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,32,1,118,5,5,2558,29,597.7,564.4,426.0,11,158.9,11,0.14,4.15,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,33,1,119,5,5,2617,32,608.4,571.6,435.0,11,161.6,11,0.14,4.09,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,34,1,132,5,8,2707,33,635.7,621.4,492.0,13,175.0,11,0.13,4.39,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,35,1,135,5,8,2797,33,649.8,640.0,494.0,13,178.5,12,0.13,4.34,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,36,1,136,5,8,2856,34,671.7,643.6,498.0,13,181.5,12,0.13,4.29,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,37,1,138,5,8,2918,35,673.3,647.0,498.0,13,182.0,12,0.12,4.26,153
Granit,Xhaka,MID,2022-23,60,1,2,2327,38,489.6,382.2,253.0,3,112.6,6,0.43,2.32,True,38,1,153,7,8,2992,35,673.3,647.0,498.0,15,182.0,13,0.12,4.6,153
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,2,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,3,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,4,1,2,0,0,90,1,3.8,4.2,0.0,0,0.8,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,5,1,2,0,0,90,1,3.8,4.2,0.0,0,0.8,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,6,1,2,0,0,90,1,3.8,4.2,0.0,0,0.8,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,8,1,2,0,0,90,1,3.8,4.2,0.0,0,0.8,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,9,1,2,0,0,90,1,3.8,4.2,0.0,0,0.8,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,10,1,2,0,0,90,1,3.8,4.2,0.0,0,0.8,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,11,1,2,0,0,90,1,3.8,4.2,0.0,0,0.8,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,13,1,2,0,0,90,1,3.8,4.2,0.0,0,0.8,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,14,1,2,0,0,90,1,3.8,4.2,0.0,0,0.8,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,15,1,3,0,0,93,1,5.3,4.2,0.0,0,1.0,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,16,1,4,0,0,94,1,5.3,4.2,0.0,0,1.0,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,17,1,5,0,0,95,1,5.3,4.2,0.0,0,1.0,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,18,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,19,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,20,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,21,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,22,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,23,2,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,24,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,25,2,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,26,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,27,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,28,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,29,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,30,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,31,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,32,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,33,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,34,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,35,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,36,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,37,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Mohamed,Elneny,MID,2022-23,,,,,,,,,,,,,,False,38,1,6,0,0,111,2,5.4,4.6,0.0,0,1.1,0,0.0,0.0,6
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,2,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,3,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,4,1,1,0,0,1,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,5,1,2,0,0,3,0,0.0,2.2,0.0,0,0.2,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,6,1,2,0,0,3,0,0.0,2.2,0.0,0,0.2,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,8,1,2,0,0,3,0,0.0,2.2,0.0,0,0.2,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,9,1,2,0,0,3,0,0.0,2.2,0.0,0,0.2,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,10,1,2,0,0,3,0,0.0,2.2,0.0,0,0.2,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,11,1,3,0,0,11,0,0.1,2.4,0.0,0,0.2,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,13,1,3,0,0,11,0,0.1,2.4,0.0,0,0.2,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,14,1,3,0,0,11,0,0.1,2.4,0.0,0,0.2,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,15,1,4,0,0,12,0,0.1,2.4,0.0,0,0.2,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,16,1,4,0,0,12,0,0.1,2.4,0.0,0,0.2,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,17,1,4,0,0,12,0,0.1,2.4,0.0,0,0.2,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,18,1,5,0,0,15,0,0.1,3.4,0.0,0,0.3,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,19,1,5,0,0,15,0,0.1,3.4,0.0,0,0.3,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,20,1,5,0,0,15,0,0.1,3.4,0.0,0,0.3,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,21,1,6,0,0,16,0,0.1,3.4,0.0,0,0.3,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,22,1,6,0,0,16,0,0.1,3.4,0.0,0,0.3,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,23,2,6,0,0,16,0,0.1,3.4,0.0,0,0.3,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,24,1,7,0,0,17,0,0.1,3.4,0.0,0,0.3,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,25,2,7,0,0,17,0,0.1,3.4,0.0,0,0.3,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,26,1,7,0,0,17,0,0.1,3.4,0.0,0,0.3,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,27,1,7,0,0,17,0,0.1,3.4,0.0,0,0.3,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,28,1,9,0,0,107,1,1.4,23.8,7.0,0,3.2,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,29,1,11,0,0,197,2,2.8,45.0,7.0,0,5.5,0,0.0,0.0,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,30,1,12,0,0,287,4,6.0,63.6,9.0,0,7.9,0,0.0,3.76,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,31,1,13,0,0,377,6,6.9,88.4,26.0,0,12.2,0,0.0,3.1,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,32,1,14,0,0,467,9,9.7,97.8,30.0,0,13.8,0,0.0,2.7,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,33,1,20,1,0,557,13,10.3,149.6,54.0,0,21.4,0,0.0,3.23,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,34,1,21,1,0,562,13,10.3,152.0,54.0,0,21.6,0,0.0,3.36,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,35,1,21,1,0,562,13,10.3,152.0,54.0,0,21.6,0,0.0,3.36,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,36,1,21,1,0,562,13,10.3,152.0,54.0,0,21.6,0,0.0,3.36,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,37,1,21,1,0,562,13,10.3,152.0,54.0,0,21.6,0,0.0,3.36,21
Rob,Holding,DEF,2022-23,29,1,0,840,16,6.9,242.4,49.0,2,29.9,2,0.32,3.11,True,38,1,21,1,0,562,13,10.3,152.0,54.0,0,21.6,0,0.0,3.36,21
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,1,1,3,0,0,90,0,12.9,22.6,10.0,0,4.6,1,0.0,0.0,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,2,1,5,0,0,180,2,17.7,28.0,49.0,0,9.5,1,0.0,0.0,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,3,1,8,0,0,270,2,21.5,41.2,49.0,0,11.2,2,0.0,2.67,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,4,1,8,0,0,270,2,21.5,41.2,49.0,0,11.2,2,0.0,2.67,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,5,1,8,0,0,270,2,21.5,41.2,49.0,0,11.2,2,0.0,2.67,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,6,1,8,0,0,270,2,21.5,41.2,49.0,0,11.2,2,0.0,2.67,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,8,1,11,0,0,347,2,28.4,51.4,49.0,0,12.9,3,0.0,2.85,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,9,1,21,1,0,419,3,74.8,105.0,64.0,3,24.4,3,0.0,4.51,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,10,1,23,1,0,509,5,88.4,126.2,64.0,3,27.9,3,0.0,4.07,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,11,1,26,1,0,599,5,89.4,136.2,64.0,3,29.0,4,0.0,3.91,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,13,1,28,1,0,689,6,103.9,150.6,66.0,3,32.1,4,0.0,3.66,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,14,1,37,2,0,779,6,125.5,196.4,100.0,4,42.2,5,0.0,4.27,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,15,1,40,2,0,869,6,128.1,208.6,111.0,4,44.8,6,0.0,4.14,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,16,1,42,2,0,959,6,141.3,221.0,111.0,4,47.4,7,0.09,3.94,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,17,1,44,2,0,1049,7,147.9,229.2,114.0,4,49.2,7,0.09,3.78,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,18,1,45,2,0,1122,8,168.6,237.4,132.0,4,53.9,7,0.16,3.61,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,19,1,48,2,0,1212,8,186.3,257.8,148.0,4,59.3,8,0.15,3.56,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,20,1,51,2,0,1302,8,202.4,281.0,154.0,4,63.8,9,0.14,3.53,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,21,1,53,2,0,1392,10,219.6,294.4,162.0,4,67.7,9,0.13,3.43,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,22,1,54,2,0,1450,10,224.3,309.4,169.0,4,70.4,9,0.12,3.35,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,23,2,57,2,0,1540,11,293.1,342.8,172.0,5,80.9,9,0.12,3.33,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,24,1,57,2,0,1540,11,293.1,342.8,172.0,5,80.9,9,0.12,3.33,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,25,2,59,2,0,1591,11,310.8,353.4,174.0,5,84.0,9,0.11,3.34,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,26,1,67,3,0,1681,13,330.6,402.2,211.0,6,94.6,9,0.11,3.59,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,27,1,70,3,0,1771,13,337.7,426.0,211.0,6,97.7,10,0.1,3.56,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,28,1,72,3,0,1861,14,357.8,438.0,216.0,6,101.4,10,0.1,3.48,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,29,1,73,3,0,1920,14,359.7,445.8,216.0,6,102.4,10,0.09,3.42,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,30,1,75,3,0,2010,16,363.5,463.4,216.0,6,104.5,10,0.09,3.36,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,31,1,76,3,0,2076,18,366.8,466.2,216.0,6,105.1,10,0.13,3.29,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,32,1,78,3,0,2166,21,392.7,485.2,225.0,6,110.5,10,0.12,3.24,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,33,1,79,3,0,2256,25,404.3,492.0,232.0,6,113.0,10,0.16,3.15,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,34,1,80,3,0,2260,25,404.3,492.0,232.0,6,113.0,10,0.16,3.19,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,35,1,81,3,0,2270,25,404.4,493.2,232.0,6,113.1,10,0.16,3.21,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,36,1,81,3,0,2300,27,425.7,498.4,234.0,6,116.0,10,0.2,3.17,86
Thomas,Partey,MID,2022-23,71,2,2,2027,25,275.5,359.6,394.0,4,103.0,10,0.27,3.15,True,37,1,83,3,0,2390,28,439.6,513.2,240.0,6,119.5,10,0.19,3.13,86
