first_name,second_name,element_type,year,prev_total_points,prev_goals_scored,prev_assists,prev_minutes,prev_goals_conceded,prev_creativity,prev_influence,prev_threat,prev_bonus,prev_ict_index,prev_clean_sheets,prev_cards_per_90,prev_points_per_90,prev_season_played,gw,matches,current_total_points,current_goals_scored,current_assists,current_minutes,current_goals_conceded,current_creativity,current_influence,current_threat,current_bonus,current_ict_index,current_clean_sheets,current_cards_per_90,current_points_per_90,total_points
Bernd,Leno,GK,2021-22,131,0,0,3131,37,0.0,702.2,2.0,11,70.3,11,0.03,3.77,True,21,1,4,0,0,270,9,0.0,79.0,0.0,0,7.9,0,0.0,1.33,10
Bernd,Leno,GK,2021-22,131,0,0,3131,37,0.0,702.2,2.0,11,70.3,11,0.03,3.77,True,23,1,4,0,0,270,9,0.0,79.0,0.0,0,7.9,0,0.0,1.33,10
Bernd,Leno,GK,2021-22,131,0,0,3131,37,0.0,702.2,2.0,11,70.3,11,0.03,3.77,True,24,1,4,0,0,270,9,0.0,79.0,0.0,0,7.9,0,0.0,1.33,10
Bernd,Leno,GK,2021-22,131,0,0,3131,37,0.0,702.2,2.0,11,70.3,11,0.03,3.77,True,26,2,4,0,0,270,9,0.0,79.0,0.0,0,7.9,0,0.0,1.33,10
Bernd,Leno,GK,2021-22,131,0,0,3131,37,0.0,702.2,2.0,11,70.3,11,0.03,3.77,True,28,1,4,0,0,270,9,0.0,79.0,0.0,0,7.9,0,0.0,1.33,10
Bernd,Leno,GK,2021-22,131,0,0,3131,37,0.0,702.2,2.0,11,70.3,11,0.03,3.77,True,29,2,4,0,0,270,9,0.0,79.0,0.0,0,7.9,0,0.0,1.33,10
Bernd,Leno,GK,2021-22,131,0,0,3131,37,0.0,702.2,2.0,11,70.3,11,0.03,3.77,True,30,1,10,0,0,360,9,0.0,85.0,0.0,0,8.5,1,0.0,2.5,10
Bernd,Leno,GK,2021-22,131,0,0,3131,37,0.0,702.2,2.0,11,70.3,11,0.03,3.77,True,31,1,10,0,0,360,9,0.0,85.0,0.0,0,8.5,1,0.0,2.5,10
Bernd,Leno,GK,2021-22,131,0,0,3131,37,0.0,702.2,2.0,11,70.3,11,0.03,3.77,True,32,1,10,0,0,360,9,0.0,85.0,0.0,0,8.5,1,0.0,2.5,10
Bernd,Leno,GK,2021-22,131,0,0,3131,37,0.0,702.2,2.0,11,70.3,11,0.03,3.77,True,33,2,10,0,0,360,9,0.0,85.0,0.0,0,8.5,1,0.0,2.5,10
Bernd,Leno,GK,2021-22,131,0,0,3131,37,0.0,702.2,2.0,11,70.3,11,0.03,3.77,True,34,1,10,0,0,360,9,0.0,85.0,0.0,0,8.5,1,0.0,2.5,10
Bernd,Leno,GK,2021-22,131,0,0,3131,37,0.0,702.2,2.0,11,70.3,11,0.03,3.77,True,35,1,10,0,0,360,9,0.0,85.0,0.0,0,8.5,1,0.0,2.5,10
Bernd,Leno,GK,2021-22,131,0,0,3131,37,0.0,702.2,2.0,11,70.3,11,0.03,3.77,True,36,2,10,0,0,360,9,0.0,85.0,0.0,0,8.5,1,0.0,2.5,10
Bernd,Leno,GK,2021-22,131,0,0,3131,37,0.0,702.2,2.0,11,70.3,11,0.03,3.77,True,37,1,10,0,0,360,9,0.0,85.0,0.0,0,8.5,1,0.0,2.5,10
Bernd,Leno,GK,2021-22,131,0,0,3131,37,0.0,702.2,2.0,11,70.3,11,0.03,3.77,True,38,1,10,0,0,360,9,0.0,85.0,0.0,0,8.5,1,0.0,2.5,10
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,2,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,3,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,4,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,5,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,6,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,7,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,8,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,9,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,10,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,11,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,12,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,13,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,14,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,15,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,16,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,17,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,18,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,19,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,21,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,23,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,24,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,26,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,28,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,29,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,30,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,31,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,32,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,33,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,34,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,35,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,36,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,37,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Rúnar Alex,Rúnarsson,GK,2021-22,1,0,0,15,0,0.0,16.6,0.0,0,1.7,0,0.0,0.0,True,38,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,2,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,3,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,4,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,5,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,6,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,7,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,8,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,9,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,10,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,11,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,12,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,13,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,14,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,15,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,16,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,17,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,18,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,19,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,21,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,23,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,24,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,26,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,28,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,29,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,30,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,31,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,32,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,33,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,34,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,35,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,36,2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,37,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Willian,Borges Da Silva,MID,2021-22,78,1,7,1398,17,534.8,256.2,228.0,9,102.3,3,0.0,5.02,True,38,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,2,1,1,0,0,29,0,1.3,5.0,19.0,0,2.5,0,0.0,0.0,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,3,1,2,0,0,87,4,2.7,5.0,19.0,0,2.6,0,0.0,0.0,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,4,1,11,1,0,177,4,25.2,40.8,122.0,3,18.7,1,0.0,0.0,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,5,1,13,1,0,267,4,62.6,48.0,140.0,3,25.0,2,0.0,0.0,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,6,1,20,2,0,357,5,65.9,86.8,215.0,4,36.7,2,0.0,5.04,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,7,1,22,2,0,428,5,68.7,86.8,253.0,4,40.7,3,0.0,4.63,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,8,1,31,3,0,518,7,84.5,126.8,288.0,7,49.8,3,0.0,5.39,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,9,1,37,4,1,608,8,109.1,182.8,356.0,7,64.7,3,0.15,5.48,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,10,1,39,4,1,698,8,112.1,198.6,408.0,7,71.8,4,0.13,5.03,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,11,1,38,4,1,788,8,113.9,202.6,443.0,7,75.9,5,0.23,4.34,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,12,1,40,4,1,878,12,124.2,205.0,460.0,7,78.9,5,0.21,4.1,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,13,1,41,4,1,953,12,130.0,205.0,490.0,7,82.5,6,0.28,3.87,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,14,1,43,4,1,1031,15,132.1,217.6,560.0,7,91.0,6,0.26,3.75,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,15,1,44,4,1,1036,16,132.4,217.6,582.0,7,92.9,6,0.26,3.82,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,16,1,44,4,1,1036,16,132.4,217.6,582.0,7,92.9,6,0.26,3.82,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,17,1,44,4,1,1036,16,132.4,217.6,582.0,7,92.9,6,0.26,3.82,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,18,1,44,4,1,1036,16,132.4,217.6,582.0,7,92.9,6,0.26,3.82,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,19,1,44,4,1,1036,16,132.4,217.6,582.0,7,92.9,6,0.26,3.82,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,21,1,44,4,1,1036,16,132.4,217.6,582.0,7,92.9,6,0.26,3.82,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,23,1,44,4,1,1036,16,132.4,217.6,582.0,7,92.9,6,0.26,3.82,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,24,1,44,4,1,1036,16,132.4,217.6,582.0,7,92.9,6,0.26,3.82,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,26,2,44,4,1,1036,16,132.4,217.6,582.0,7,92.9,6,0.26,3.82,44
Pierre-Emerick,Aubameyang,FWD,2021-22,131,10,3,2330,26,361.5,493.8,823.0,11,167.4,10,0.08,5.06,True,28,1,44,4,1,1036,16,132.4,217.6,582.0,7,92.9,6,0.26,3.82,44
